timestamp_ms,node_id,node_name,latitude,longitude,area,sensor_type,domain,protocol,frequency,status_code,response_time_ms
2025-10-28T23:08:10.758613,9,Node_water_quality_pcsxr,17.413519,78.384646,Kothaguda,tds,AE-WQ01,CoAP,00:05:00,200,1049
2025-10-28T23:08:10.858194,8,Node_waste_management_wz033,17.403252,78.34083,BHEL,tds,AE-WM01,CoAP,00:10:00,200,968
2025-10-28T23:08:10.845125,10,Node_waste_management_mp0oq,17.38999,78.355937,Lingampally,tds,AE-WM01,CoAP,00:15:00,200,989
2025-10-28T23:08:10.740876,9,Node_water_quality_cllr5,17.404881,78.35943,Kondapur,tds,AE-WQ01,CoAP,00:05:00,200,1110
2025-10-28T23:08:10.794407,7,Node_water_quality_q7rcb,17.444935,78.339086,Lingampally,tds,AE-WQ01,CoAP,00:01:00,200,1070
2025-10-28T23:08:10.805999,8,Node_waste_management_4sxvd,17.431212,78.346027,Gachibowli,tds,AE-WM01,CoAP,00:10:00,200,1059
2025-10-28T23:08:10.759388,9,Node_water_quality_jrd3z,17.402784,78.348639,Kothaguda,tds,AE-WQ01,CoAP,00:15:00,200,1106
2025-10-28T23:08:10.800133,9,Node_water_quality_tb3za,17.394122,78.383823,Chandanagar,tds,AE-WQ01,MQTT,00:10:00,200,1075
2025-10-28T23:08:10.860204,10,Node_water_quality_t2z7h,17.418724,78.342535,Gachibowli,tds,AE-WQ01,CoAP,00:10:00,200,1025
2025-10-28T23:08:10.921928,9,Node_water_quality_u7ml1,17.397267,78.372171,Hitech City,tds,AE-WQ01,CoAP,00:01:00,200,978
2025-10-28T23:08:10.918185,11,Node_waste_management_2koqu,17.415095,78.375878,Chandanagar,tds,AE-WM01,CoAP,00:15:00,200,983
2025-10-28T23:08:10.884156,13,Node_waste_management_0d74c,17.390566,78.344226,Hitech City,tds,AE-WM01,MQTT,00:10:00,200,1025
2025-10-28T23:08:10.796463,11,Node_waste_management_xtnpo,17.424211,78.349656,Lingampally,tds,AE-WM01,MQTT,00:01:00,200,1114
2025-10-28T23:08:10.912107,8,Node_water_quality_8rm0w,17.400683,78.383555,Gachibowli,tds,AE-WQ01,MQTT,00:15:00,200,1003
2025-10-28T23:08:10.931555,9,Node_waste_management_a0n40,17.405642,78.347864,IIIT Campus,tds,AE-WM01,MQTT,00:15:00,200,995
2025-10-28T23:08:10.925708,10,Node_water_quality_dv8j3,17.417893,78.375776,Lingampally,tds,AE-WQ01,MQTT,00:10:00,200,1007
2025-10-28T23:08:10.946453,9,Node_water_quality_nw4xk,17.427915,78.371607,Kothaguda,tds,AE-WQ01,MQTT,00:15:00,200,987
2025-10-28T23:08:10.934007,11,Node_waste_management_gp29o,17.428039,78.351066,Lingampally,tds,AE-WM01,CoAP,00:01:00,200,1000
2025-10-28T23:08:11.040576,10,Node_waste_management_3s8qj,17.424712,78.366476,Kukatpally,tds,AE-WM01,MQTT,00:15:00,200,915
2025-10-28T23:08:10.954630,8,Node_waste_management_jts84,17.420387,78.34441,JNTU,tds,AE-WM01,CoAP,00:01:00,200,1002
2025-10-28T23:08:10.939724,9,Node_water_quality_0efor,17.429253,78.362648,JNTU,tds,AE-WQ01,CoAP,00:10:00,200,1018
2025-10-28T23:08:10.959997,10,Node_water_quality_nfjt8,17.402859,78.3472,Hitech City,tds,AE-WQ01,CoAP,00:10:00,200,999
2025-10-28T23:08:11.070775,9,Node_water_quality_gf45t,17.410128,78.365287,Madhapur,tds,AE-WQ01,MQTT,00:10:00,200,889
2025-10-28T23:08:11.137625,9,Node_water_quality_egyw9,17.435051,78.388603,Chandanagar,tds,AE-WQ01,CoAP,00:01:00,200,831
2025-10-28T23:08:10.990440,8,Node_water_quality_hkzta,17.385799,78.336787,Hitech City,tds,AE-WQ01,MQTT,00:05:00,200,982
2025-10-28T23:08:11.025335,9,Node_water_quality_nfhef,17.444884,78.382114,Miyapur,tds,AE-WQ01,CoAP,00:15:00,200,948
2025-10-28T23:08:11.281675,11,Node_water_quality_nqas9,17.401129,78.373469,Hitech City,tds,AE-WQ01,MQTT,00:01:00,200,705
2025-10-28T23:08:11.561752,9,Node_water_quality_la66b,17.428732,78.38134,BHEL,tds,AE-WQ01,MQTT,00:05:00,200,432
2025-10-28T23:08:10.887161,6,Node_water_quality_3bg2h,17.431387,78.36248,JNTU,tds,AE-WQ01,MQTT,00:05:00,200,1107
2025-10-28T23:08:10.953096,9,Node_water_quality_pbkcu,17.420359,78.35404,JNTU,tds,AE-WQ01,CoAP,00:10:00,200,1072
2025-10-28T23:08:11.858111,10,Node_waste_management_5tafw,17.433252,78.349835,Hitech City,tds,AE-WM01,MQTT,00:05:00,200,208
2025-10-28T23:08:10.999157,7,Node_water_quality_ndbiz,17.385814,78.363739,Gachibowli,tds,AE-WQ01,CoAP,00:05:00,200,1126
2025-10-28T23:08:11.144840,4,Node_water_quality_5iuz3,17.424494,78.364449,Chandanagar,tds,AE-WQ01,CoAP,00:05:00,200,1018
2025-10-28T23:08:10.926822,6,Node_water_quality_78gnh,17.437325,78.367413,Chandanagar,tds,AE-WQ01,MQTT,00:10:00,200,1255
2025-10-28T23:08:10.932859,4,Node_waste_management_k3pi1,17.434918,78.378603,Kothaguda,tds,AE-WM01,MQTT,00:10:00,200,1255
2025-10-28T23:08:11.044534,7,Node_water_quality_vzphl,17.405244,78.374432,Hitech City,tds,AE-WQ01,MQTT,00:10:00,200,1174
2025-10-28T23:08:11.167983,8,Node_water_quality_mic4y,17.385985,78.349685,Kukatpally,tds,AE-WQ01,CoAP,00:15:00,200,1063
2025-10-28T23:08:11.193759,8,Node_waste_management_osl5k,17.400581,78.383315,Miyapur,tds,AE-WM01,CoAP,00:01:00,200,1073
2025-10-28T23:08:12.089677,9,Node_water_quality_6fc31,17.415561,78.38627,BHEL,tds,AE-WQ01,MQTT,00:05:00,200,179
2025-10-28T23:08:11.186694,9,Node_waste_management_xvrty,17.386352,78.347241,Miyapur,tds,AE-WM01,CoAP,00:10:00,200,1091
2025-10-28T23:08:11.236881,7,Node_waste_management_094tl,17.400424,78.38602,Kothaguda,tds,AE-WM01,CoAP,00:10:00,200,1077
2025-10-28T23:08:11.293383,7,Node_waste_management_u1h41,17.416666,78.348898,BHEL,tds,AE-WM01,CoAP,00:05:00,200,1026
2025-10-28T23:08:11.252660,7,Node_water_quality_jdfnb,17.393847,78.351161,IIIT Campus,tds,AE-WQ01,MQTT,00:01:00,200,1077
2025-10-28T23:08:11.224398,6,Node_water_quality_1iflu,17.432489,78.382505,Kothaguda,tds,AE-WQ01,MQTT,00:01:00,200,1111
2025-10-28T23:08:11.174749,4,Node_water_quality_i859v,17.41589,78.379056,Kondapur,tds,AE-WQ01,CoAP,00:05:00,200,1161
2025-10-28T23:08:11.108894,7,Node_water_quality_bwax9,17.38622,78.345362,Madhapur,tds,AE-WQ01,MQTT,00:15:00,200,1244
2025-10-28T23:08:12.204669,10,Node_water_quality_39jj7,17.41635,78.358136,Kondapur,tds,AE-WQ01,CoAP,00:01:00,200,222
2025-10-28T23:08:12.210940,9,Node_water_quality_b2rzm,17.394452,78.340949,Miyapur,tds,AE-WQ01,CoAP,00:15:00,200,249
2025-10-28T23:08:12.246282,14,Node_water_quality_kebsg,17.397163,78.345009,Kukatpally,tds,AE-WQ01,CoAP,00:05:00,200,724
2025-10-28T23:08:12.296073,8,Node_water_quality_cm6ld,17.435742,78.390608,Gachibowli,tds,AE-WQ01,MQTT,00:01:00,200,1065
2025-10-28T23:08:12.358499,10,Node_waste_management_dcna5,17.404214,78.371088,Kondapur,tds,AE-WM01,MQTT,00:05:00,200,1017
2025-10-28T23:08:12.262473,10,Node_waste_management_2asq5,17.398775,78.335476,Kothaguda,tds,AE-WM01,MQTT,00:15:00,200,1115
2025-10-28T23:08:12.371092,11,Node_waste_management_gnd7i,17.399863,78.39022,Kondapur,tds,AE-WM01,CoAP,00:10:00,200,1038
2025-10-28T23:08:12.309496,11,Node_waste_management_949q8,17.418435,78.377367,Kondapur,tds,AE-WM01,MQTT,00:01:00,200,1102
2025-10-28T23:08:12.328592,10,Node_water_quality_mbca8,17.41608,78.341637,BHEL,tds,AE-WQ01,MQTT,00:05:00,200,1093
2025-10-28T23:08:12.326305,10,Node_waste_management_03u58,17.39024,78.349853,Kothaguda,tds,AE-WM01,MQTT,00:15:00,200,1096
2025-10-28T23:08:12.403938,11,Node_waste_management_rzff2,17.436697,78.385514,Chandanagar,tds,AE-WM01,CoAP,00:10:00,200,1028
2025-10-28T23:08:12.377201,11,Node_waste_management_vnx1c,17.390197,78.342532,Hitech City,tds,AE-WM01,MQTT,00:05:00,200,1055
2025-10-28T23:08:12.327481,9,Node_water_quality_5elyq,17.415323,78.387569,BHEL,tds,AE-WQ01,MQTT,00:15:00,200,1114
2025-10-28T23:08:12.414662,10,Node_waste_management_y65qp,17.443538,78.376072,Kondapur,tds,AE-WM01,CoAP,00:01:00,200,1027
2025-10-28T23:08:12.340969,10,Node_water_quality_dvl3v,17.415677,78.362581,Gachibowli,tds,AE-WQ01,MQTT,00:15:00,200,1101
2025-10-28T23:08:12.460549,10,Node_waste_management_mvesv,17.38597,78.391329,Hitech City,tds,AE-WM01,CoAP,00:10:00,200,989
2025-10-28T23:08:12.350032,12,Node_waste_management_rbmz7,17.404441,78.3896,Kondapur,tds,AE-WM01,MQTT,00:01:00,200,1107
2025-10-28T23:08:12.468170,12,Node_water_quality_uic1w,17.400645,78.382412,Miyapur,tds,AE-WQ01,MQTT,00:05:00,200,993
2025-10-28T23:08:12.408223,10,Node_water_quality_2pu15,17.408536,78.371897,Madhapur,tds,AE-WQ01,MQTT,00:05:00,200,1056
2025-10-28T23:08:12.376006,10,Node_waste_management_qb4zg,17.434166,78.38462,Chandanagar,tds,AE-WM01,MQTT,00:15:00,200,1101
2025-10-28T23:08:12.544064,9,Node_waste_management_v7naw,17.40207,78.351043,Kondapur,tds,AE-WM01,CoAP,00:15:00,200,965
2025-10-28T23:08:12.430501,9,Node_waste_management_4a0as,17.438207,78.338102,Kondapur,tds,AE-WM01,CoAP,00:15:00,200,1079
2025-10-28T23:08:12.426186,12,Node_waste_management_t5pk5,17.44263,78.348845,Kondapur,tds,AE-WM01,CoAP,00:15:00,200,1085
2025-10-28T23:08:12.454106,10,Node_water_quality_36xc3,17.402726,78.373828,Gachibowli,tds,AE-WQ01,CoAP,00:05:00,200,1058
2025-10-28T23:08:12.375301,9,Node_water_quality_iok6y,17.40593,78.360863,IIIT Campus,tds,AE-WQ01,MQTT,00:05:00,200,1137
2025-10-28T23:08:12.490080,9,Node_waste_management_71dsk,17.438629,78.372144,BHEL,tds,AE-WM01,CoAP,00:05:00,200,1037
2025-10-28T23:08:12.555532,11,Node_water_quality_4icyk,17.440511,78.361146,BHEL,tds,AE-WQ01,MQTT,00:15:00,200,977
2025-10-28T23:08:12.579617,12,Node_waste_management_39511,17.443843,78.391443,Lingampally,tds,AE-WM01,MQTT,00:15:00,200,957
2025-10-28T23:08:12.797283,10,Node_waste_management_twxd4,17.392519,78.335515,Kukatpally,tds,AE-WM01,CoAP,00:15:00,200,763
2025-10-28T23:08:12.829322,11,Node_waste_management_42qqj,17.416291,78.353176,Kukatpally,tds,AE-WM01,CoAP,00:15:00,200,749
2025-10-28T23:08:12.855797,10,Node_water_quality_kpz06,17.394727,78.345145,Chandanagar,tds,AE-WQ01,CoAP,00:10:00,200,723
2025-10-28T23:08:12.458594,11,Node_water_quality_hpf08,17.424984,78.391054,Madhapur,tds,AE-WQ01,MQTT,00:01:00,200,1122
2025-10-28T23:08:12.483700,10,Node_water_quality_gissh,17.416347,78.347783,Kondapur,tds,AE-WQ01,CoAP,00:01:00,200,1098
2025-10-28T23:08:12.499236,11,Node_waste_management_u6vzj,17.431971,78.342296,IIIT Campus,tds,AE-WM01,MQTT,00:01:00,200,1083
2025-10-28T23:08:12.494547,5,Node_water_quality_wv6vm,17.431539,78.370674,BHEL,tds,AE-WQ01,MQTT,00:10:00,200,1157
2025-10-28T23:08:13.400007,15,Node_water_quality_jp8fq,17.41946,78.372,Kondapur,tds,AE-WQ01,CoAP,00:01:00,200,272
2025-10-28T23:08:12.730464,9,Node_water_quality_synld,17.42754,78.391876,Miyapur,tds,AE-WQ01,MQTT,00:05:00,200,973
2025-10-28T23:08:12.559350,10,Node_water_quality_dtdln,17.407557,78.380673,Lingampally,tds,AE-WQ01,MQTT,00:15:00,200,1220
2025-10-28T23:08:12.631633,8,Node_waste_management_8scoa,17.411346,78.369941,Hitech City,tds,AE-WM01,CoAP,00:15:00,200,1212
2025-10-28T23:08:12.567282,8,Node_water_quality_dwwlm,17.395321,78.355739,Madhapur,tds,AE-WQ01,CoAP,00:05:00,200,1301
2025-10-28T23:08:12.653896,8,Node_waste_management_609qg,17.409208,78.373986,IIIT Campus,tds,AE-WM01,CoAP,00:10:00,200,1222
2025-10-28T23:08:12.767911,7,Node_waste_management_y3hwc,17.444242,78.385155,Lingampally,tds,AE-WM01,CoAP,00:05:00,200,1113
2025-10-28T23:08:12.819417,7,Node_water_quality_nxi2i,17.422861,78.376376,Miyapur,tds,AE-WQ01,MQTT,00:01:00,200,1079
2025-10-28T23:08:12.632570,8,Node_water_quality_2hggj,17.441674,78.391743,Miyapur,tds,AE-WQ01,CoAP,00:01:00,200,1283
2025-10-28T23:08:13.728659,11,Node_water_quality_vjx4e,17.388116,78.389132,Hitech City,tds,AE-WQ01,MQTT,00:01:00,200,211
2025-10-28T23:08:12.813813,8,Node_water_quality_zocel,17.407506,78.370261,Madhapur,tds,AE-WQ01,CoAP,00:01:00,200,1131
2025-10-28T23:08:12.877664,5,Node_waste_management_st5gk,17.412773,78.339925,Kukatpally,tds,AE-WM01,MQTT,00:15:00,200,1076
2025-10-28T23:08:12.625572,5,Node_water_quality_3prnv,17.417931,78.383885,JNTU,tds,AE-WQ01,MQTT,00:01:00,200,1356
2025-10-28T23:08:12.693970,9,Node_water_quality_fgkxb,17.415303,78.353707,Miyapur,tds,AE-WQ01,MQTT,00:05:00,200,1289
2025-10-28T23:08:12.951202,8,Node_water_quality_tz24a,17.406369,78.393656,Kukatpally,tds,AE-WQ01,CoAP,00:10:00,200,1056
2025-10-28T23:08:12.766623,10,Node_water_quality_sj7d4,17.43489,78.340465,Miyapur,tds,AE-WQ01,CoAP,00:15:00,200,1242
2025-10-28T23:08:12.588623,7,Node_waste_management_yf9hn,17.387768,78.372555,Kukatpally,tds,AE-WM01,CoAP,00:10:00,200,1502
2025-10-28T23:08:13.757407,11,Node_waste_management_ih2n9,17.441471,78.354842,JNTU,tds,AE-WM01,MQTT,00:15:00,200,366
2025-10-28T23:08:13.769023,12,Node_water_quality_pq3vy,17.442527,78.381836,IIIT Campus,tds,AE-WQ01,MQTT,00:05:00,200,415
2025-10-28T23:08:13.772563,11,Node_waste_management_3h7dy,17.401956,78.393519,Lingampally,tds,AE-WM01,MQTT,00:01:00,200,693
2025-10-28T23:08:13.875626,11,Node_waste_management_jkmj7,17.401296,78.383591,IIIT Campus,tds,AE-WM01,CoAP,00:05:00,200,1215
2025-10-28T23:08:13.966582,12,Node_water_quality_o70l5,17.431333,78.346452,Hitech City,tds,AE-WQ01,MQTT,00:15:00,200,1169
2025-10-28T23:08:13.931977,12,Node_water_quality_3mukz,17.436247,78.375561,Hitech City,tds,AE-WQ01,MQTT,00:05:00,200,1212
2025-10-28T23:08:13.914683,12,Node_waste_management_hos84,17.397009,78.362857,IIIT Campus,tds,AE-WM01,MQTT,00:01:00,200,1256
2025-10-28T23:08:13.985633,12,Node_waste_management_352wk,17.434648,78.381392,BHEL,tds,AE-WM01,MQTT,00:01:00,200,1201
2025-10-28T23:08:13.941852,13,Node_waste_management_iozcx,17.434208,78.337981,Lingampally,tds,AE-WM01,MQTT,00:01:00,200,1251
2025-10-28T23:08:13.883468,11,Node_waste_management_if57y,17.424741,78.351105,Chandanagar,tds,AE-WM01,MQTT,00:10:00,200,1311
2025-10-28T23:08:13.854100,13,Node_water_quality_fdd8w,17.430814,78.38029,Madhapur,tds,AE-WQ01,MQTT,00:15:00,200,1353
2025-10-28T23:08:13.930063,11,Node_water_quality_j2k2r,17.421612,78.345385,JNTU,tds,AE-WQ01,MQTT,00:15:00,200,1283
2025-10-28T23:08:13.978151,12,Node_water_quality_bjkka,17.411274,78.341842,Lingampally,tds,AE-WQ01,CoAP,00:15:00,200,1242
2025-10-28T23:08:14.050163,11,Node_waste_management_rry1r,17.443892,78.37954,Kukatpally,tds,AE-WM01,CoAP,00:01:00,200,1185
2025-10-28T23:08:14.032190,11,Node_waste_management_br8wf,17.430599,78.384199,Lingampally,tds,AE-WM01,CoAP,00:10:00,200,1212
2025-10-28T23:08:14.101043,10,Node_waste_management_60kca,17.393812,78.358284,Lingampally,tds,AE-WM01,CoAP,00:01:00,200,1148
2025-10-28T23:08:13.915897,9,Node_water_quality_fs2jv,17.421902,78.352197,IIIT Campus,tds,AE-WQ01,MQTT,00:01:00,200,1334
2025-10-28T23:08:13.845424,10,Node_waste_management_h0id5,17.424579,78.380864,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,1405
2025-10-28T23:08:14.009727,11,Node_waste_management_29y1v,17.420339,78.390382,Lingampally,tds,AE-WM01,CoAP,00:05:00,200,1254
2025-10-28T23:08:13.858099,11,Node_waste_management_7ea59,17.419838,78.344139,Gachibowli,tds,AE-WM01,MQTT,00:05:00,200,1407
2025-10-28T23:08:13.890863,10,Node_waste_management_kyilw,17.389043,78.339619,Kothaguda,tds,AE-WM01,MQTT,00:15:00,200,1381
2025-10-28T23:08:13.931269,13,Node_waste_management_p1eb0,17.390931,78.393146,Kothaguda,tds,AE-WM01,CoAP,00:10:00,200,1341
2025-10-28T23:08:14.049325,16,Node_water_quality_15trz,17.440324,78.373464,Kukatpally,tds,AE-WQ01,MQTT,00:10:00,200,1226
2025-10-28T23:08:14.068480,11,Node_water_quality_ez8ys,17.38937,78.347086,Miyapur,tds,AE-WQ01,CoAP,00:15:00,200,1214
2025-10-28T23:08:14.340756,12,Node_water_quality_79ffn,17.41296,78.377062,Kothaguda,tds,AE-WQ01,MQTT,00:10:00,200,947
2025-10-28T23:08:14.175824,12,Node_waste_management_97k5e,17.435626,78.344708,Hitech City,tds,AE-WM01,CoAP,00:10:00,200,1118
2025-10-28T23:08:14.006186,13,Node_waste_management_ndve8,17.428417,78.352776,IIIT Campus,tds,AE-WM01,MQTT,00:01:00,200,1290
2025-10-28T23:08:14.021931,11,Node_waste_management_v5xyl,17.414264,78.337021,Lingampally,tds,AE-WM01,CoAP,00:15:00,200,1276
2025-10-28T23:08:14.069937,11,Node_water_quality_q986l,17.433501,78.384255,Kukatpally,tds,AE-WQ01,MQTT,00:15:00,200,1228
2025-10-28T23:08:14.095204,10,Node_waste_management_5prwl,17.437006,78.345207,JNTU,tds,AE-WM01,CoAP,00:10:00,200,1205
2025-10-28T23:08:14.427340,12,Node_water_quality_9vklb,17.424593,78.337176,Chandanagar,tds,AE-WQ01,CoAP,00:05:00,200,874
2025-10-28T23:08:14.055721,10,Node_waste_management_ap4p9,17.4417,78.364528,Miyapur,tds,AE-WM01,MQTT,00:10:00,200,1246
2025-10-28T23:08:14.620825,13,Node_water_quality_glsyk,17.415063,78.342447,Lingampally,tds,AE-WQ01,MQTT,00:15:00,200,693
2025-10-28T23:08:14.993913,12,Node_waste_management_k2ksy,17.429047,78.355342,BHEL,tds,AE-WM01,MQTT,00:05:00,200,335
2025-10-28T23:08:13.980393,6,Node_waste_management_10shj,17.436733,78.36043,Madhapur,tds,AE-WM01,MQTT,00:10:00,200,1363
2025-10-28T23:08:14.200242,10,Node_waste_management_snvha,17.39412,78.344472,Kukatpally,tds,AE-WM01,CoAP,00:01:00,200,1182
2025-10-28T23:08:14.218457,8,Node_water_quality_wf4pc,17.386653,78.366062,Lingampally,tds,AE-WQ01,CoAP,00:01:00,200,1257
2025-10-28T23:08:15.392595,12,Node_waste_management_79i37,17.426207,78.336558,Lingampally,tds,AE-WM01,CoAP,00:01:00,200,129
2025-10-28T23:08:14.384752,9,Node_water_quality_tfijv,17.388427,78.335257,Madhapur,tds,AE-WQ01,MQTT,00:10:00,200,1142
2025-10-28T23:08:14.260084,9,Node_water_quality_o5tn4,17.389643,78.349064,Chandanagar,tds,AE-WQ01,CoAP,00:05:00,200,1280
2025-10-28T23:08:14.284596,8,Node_water_quality_modps,17.394414,78.361082,Chandanagar,tds,AE-WQ01,MQTT,00:01:00,200,1276
2025-10-28T23:08:14.352710,9,Node_water_quality_ete9g,17.396923,78.383998,JNTU,tds,AE-WQ01,MQTT,00:10:00,200,1238
2025-10-28T23:08:14.524929,6,Node_waste_management_z8ljt,17.442624,78.345699,Kukatpally,tds,AE-WM01,MQTT,00:05:00,200,1067
2025-10-28T23:08:14.483832,11,Node_waste_management_yv482,17.391164,78.386327,Kukatpally,tds,AE-WM01,MQTT,00:10:00,200,1109
2025-10-28T23:08:14.273713,11,Node_waste_management_12snn,17.391338,78.372697,Lingampally,tds,AE-WM01,CoAP,00:05:00,200,1320
2025-10-28T23:08:14.385910,10,Node_waste_management_h8u6w,17.404915,78.375789,Hitech City,tds,AE-WM01,MQTT,00:01:00,200,1219
2025-10-28T23:08:14.464986,6,Node_water_quality_imot7,17.401406,78.382424,Kothaguda,tds,AE-WQ01,MQTT,00:05:00,200,1141
2025-10-28T23:08:14.401893,9,Node_water_quality_odyy5,17.390781,78.352967,Miyapur,tds,AE-WQ01,MQTT,00:05:00,200,1294
2025-10-28T23:08:14.400658,8,Node_waste_management_p1cl6,17.437269,78.335448,Lingampally,tds,AE-WM01,MQTT,00:10:00,200,1297
2025-10-28T23:08:14.399421,9,Node_waste_management_gtjts,17.386498,78.377134,Chandanagar,tds,AE-WM01,MQTT,00:15:00,200,1303
2025-10-28T23:08:14.377364,9,Node_water_quality_eintc,17.391834,78.381002,Chandanagar,tds,AE-WQ01,MQTT,00:01:00,200,1336
2025-10-28T23:08:15.536240,13,Node_waste_management_drexh,17.436906,78.391038,Gachibowli,tds,AE-WM01,CoAP,00:05:00,200,880
2025-10-28T23:08:15.606896,12,Node_water_quality_x5tip,17.400406,78.383624,Kondapur,tds,AE-WQ01,MQTT,00:10:00,200,994
2025-10-28T23:08:15.569212,12,Node_water_quality_wetrz,17.387145,78.376137,Gachibowli,tds,AE-WQ01,MQTT,00:10:00,200,1062
2025-10-28T23:08:15.616927,11,Node_water_quality_qeiak,17.388029,78.343641,Lingampally,tds,AE-WQ01,MQTT,00:01:00,200,1047
2025-10-28T23:08:15.720840,11,Node_water_quality_mbqzq,17.437994,78.386528,IIIT Campus,tds,AE-WQ01,CoAP,00:15:00,200,964
2025-10-28T23:08:15.575783,13,Node_waste_management_2r57c,17.389334,78.350694,Gachibowli,tds,AE-WM01,MQTT,00:01:00,200,1132
2025-10-28T23:08:15.656490,11,Node_waste_management_k2g1v,17.426777,78.379872,Gachibowli,tds,AE-WM01,CoAP,00:15:00,200,1056
2025-10-28T23:08:15.636997,12,Node_water_quality_nv0kn,17.442746,78.390335,Miyapur,tds,AE-WQ01,MQTT,00:10:00,200,1079
2025-10-28T23:08:15.638114,14,Node_water_quality_mvzbl,17.436509,78.383297,BHEL,tds,AE-WQ01,CoAP,00:10:00,200,1092
2025-10-28T23:08:15.648973,14,Node_waste_management_bw2ro,17.386023,78.365731,Kondapur,tds,AE-WM01,CoAP,00:10:00,200,1165
2025-10-28T23:08:15.664924,13,Node_waste_management_9j80w,17.388359,78.341783,Gachibowli,tds,AE-WM01,CoAP,00:05:00,200,1227
2025-10-28T23:08:15.724261,12,Node_waste_management_d8rrr,17.398095,78.383204,Gachibowli,tds,AE-WM01,MQTT,00:10:00,200,1170
2025-10-28T23:08:15.741772,12,Node_water_quality_7rf5v,17.413317,78.381241,Miyapur,tds,AE-WQ01,MQTT,00:15:00,200,1167
2025-10-28T23:08:15.733191,12,Node_waste_management_mu5su,17.443658,78.3697,Kothaguda,tds,AE-WM01,MQTT,00:15:00,200,1176
2025-10-28T23:08:15.735030,14,Node_water_quality_e9ge8,17.420191,78.379555,Chandanagar,tds,AE-WQ01,MQTT,00:05:00,200,1175
2025-10-28T23:08:15.663982,12,Node_water_quality_wtu3w,17.421562,78.383236,Hitech City,tds,AE-WQ01,CoAP,00:15:00,200,1261
2025-10-28T23:08:15.751641,11,Node_water_quality_u81a5,17.414148,78.363146,Madhapur,tds,AE-WQ01,MQTT,00:10:00,200,1182
2025-10-28T23:08:15.784123,13,Node_waste_management_v6l0e,17.39818,78.37127,Kukatpally,tds,AE-WM01,CoAP,00:15:00,200,1163
2025-10-28T23:08:15.727559,13,Node_waste_management_vmgka,17.421966,78.354229,Kukatpally,tds,AE-WM01,CoAP,00:05:00,200,1221
2025-10-28T23:08:15.748004,12,Node_water_quality_pzxky,17.396957,78.361591,Kondapur,tds,AE-WQ01,CoAP,00:15:00,200,1203
2025-10-28T23:08:15.773147,14,Node_waste_management_86cco,17.4214,78.383594,Chandanagar,tds,AE-WM01,CoAP,00:10:00,200,1182
2025-10-28T23:08:15.691174,13,Node_waste_management_yooj9,17.413348,78.378752,Kondapur,tds,AE-WM01,CoAP,00:05:00,200,1264
2025-10-28T23:08:15.781310,14,Node_waste_management_9wcee,17.423705,78.371882,Chandanagar,tds,AE-WM01,MQTT,00:05:00,200,1177
2025-10-28T23:08:15.796793,13,Node_waste_management_1xxxu,17.421038,78.350007,Kukatpally,tds,AE-WM01,CoAP,00:05:00,200,1162
2025-10-28T23:08:15.728453,13,Node_waste_management_arpgp,17.394331,78.37081,BHEL,tds,AE-WM01,CoAP,00:10:00,200,1241
2025-10-28T23:08:15.763556,12,Node_water_quality_h5wf0,17.435229,78.376638,Kothaguda,tds,AE-WQ01,CoAP,00:01:00,200,1207
2025-10-28T23:08:15.812257,17,Node_water_quality_3jhvg,17.416911,78.389324,Kothaguda,tds,AE-WQ01,MQTT,00:01:00,200,1159
2025-10-28T23:08:15.797746,11,Node_water_quality_3r3kg,17.388729,78.353798,IIIT Campus,tds,AE-WQ01,CoAP,00:05:00,200,1174
2025-10-28T23:08:15.770092,10,Node_water_quality_jhdhd,17.401969,78.364131,Kothaguda,tds,AE-WQ01,MQTT,00:15:00,200,1220
2025-10-28T23:08:15.877265,11,Node_waste_management_mdpoj,17.42741,78.340628,Chandanagar,tds,AE-WM01,MQTT,00:10:00,200,1113
2025-10-28T23:08:15.916026,13,Node_water_quality_tcnqu,17.42912,78.345428,Lingampally,tds,AE-WQ01,MQTT,00:01:00,200,1075
2025-10-28T23:08:16.075108,13,Node_water_quality_zv8a6,17.441354,78.389215,Lingampally,tds,AE-WQ01,CoAP,00:15:00,200,938
2025-10-28T23:08:15.836752,10,Node_waste_management_4sj21,17.394533,78.357254,Kothaguda,tds,AE-WM01,CoAP,00:05:00,200,1207
2025-10-28T23:08:15.734306,7,Node_water_quality_6f961,17.42363,78.346707,Chandanagar,tds,AE-WQ01,CoAP,00:05:00,200,1314
2025-10-28T23:08:15.931664,7,Node_water_quality_vtyqb,17.411144,78.3371,Hitech City,tds,AE-WQ01,MQTT,00:01:00,200,1178
2025-10-28T23:08:15.948809,11,Node_water_quality_vt83n,17.418641,78.358097,Kondapur,tds,AE-WQ01,CoAP,00:01:00,200,1164
2025-10-28T23:08:16.937773,14,Node_waste_management_36te4,17.387273,78.376613,Kothaguda,tds,AE-WM01,CoAP,00:15:00,200,193
2025-10-28T23:08:16.944928,13,Node_waste_management_5z2jc,17.391587,78.336553,Gachibowli,tds,AE-WM01,CoAP,00:05:00,200,193
2025-10-28T23:08:15.981630,10,Node_water_quality_wj1eq,17.400384,78.393182,Miyapur,tds,AE-WQ01,MQTT,00:15:00,200,1226
